review_uid,destination,source,language_review,stars,date,text_clean,polaridad_sugerida,aspecto_sugerido,motivo_minado,score_minado,prioridad_anotacion,label
gm_460ad346851cd89e,Santuario Histórico de Machu Picchu,Google Maps,en,2,2024-03-19T16:36:44.338Z,"1) YOU CANNOT WALK BACK, OR REPEAT ANY PART OF YOUR CIRCUIT. There are staff watching and they will blow their whistle and shout at you if you try. We arrived in a downpour so we walked to some shelter and waited it out. When we tried to walk back on the circuit we had paid for, we were not allowed. It doesn't matter that it's not busy, you want to take photos or any other reason, they will not let you walk back, even 20m. Unfortunately this was not clear when we purchased the ticket so we missed a significant portion of our route :( Therefore I'd advise you to walk slowly and enjoy the views, because once you arrive at the exit, that will be the end of your time at macchu pichu. I feel the staff lack compassion since it was 7am and quiet at macchu pichu, and I didn't want it to rain. If they had a cafe inside at the beginning I'd have waited there, but you have to enter at your time slot so I was left in a downpour in my poncho. I'd paid for flights, accomodation, and so many buses and trains to be there. The staff didn't show any compassion for my situation and were curt. 2) TOILETS WILL COST YOU EXTRA ON TOP OF THE ENTRANCE FEE, AND BAGGAGE STORAGE. Which I also find ridiculous considering the entrance ticket is so expensive. Toilet S/2 and baggage is S/5. 3) YOU CANNOT ENTER BEFORE THE ENTRANCE TIME ON YOUR TICKET Something to do with the system they use. 4) DO NOT FLY A DRONE The staff have a walkie talkie system and respond very quickly. I don't know what the consequences are, but the people we saw were taken to the office. 5) DO NOT BOOK EARLY MORNING TIME SLOT IF YOU ARE VISITING IN WET/ SHOULDER SEASONS The clouds tend to hang low in the sky in the morning so you might not have the best view/ you might have to wait for clouds to clear. 6) YOU CAN BUY THE BUS TICKET FOR THE BUS UPWARDS ONLINE, BEFOREHAND (12 USD per ride) Just look for the one bus company that runs the route. I can't remember off the top of my head. You can also purchase them at the bottom and at the top, the process is quick and easy. Hope this helps :) I did route 1&2 and was happy with all the areas it covered.",negativo,accesibilidad,"estrellas=2 | lex_neg:expensive | conector:unfortunately,but | estrellas_bajas",0.7,alta,negativo
gm_85afb1b6c7d02726,Santuario Histórico de Machu Picchu,Google Maps,en,5,2026-04-10T20:48:31.495Z,"Wow! What an amazing place. We first did not want to go because we thought it was too expensive and overcrowded, but then we changed our minds, and I'm glad we did. Spectacular train ride and bus access to this mountain, and the ruins and views from there are breathtaking.",negativo,atractivos,"estrellas=5 | lex_neg:expensive,overcrowded,too expensive | conector:but",0.7,alta,negativo
gm_85afb1b6c7d02726,Santuario Histórico de Machu Picchu,Google Maps,en,5,2026-04-10T20:48:31.495Z,"Wow! What an amazing place. We first did not want to go because we thought it was too expensive and overcrowded, but then we changed our minds, and I'm glad we did. Spectacular train ride and bus access to this mountain, and the ruins and views from there are breathtaking.",negativo,costos,"estrellas=5 | lex_neg:expensive,overcrowded,too expensive | conector:but",0.7,alta,negativo
gm_85afb1b6c7d02726,Santuario Histórico de Machu Picchu,Google Maps,en,5,2026-04-10T20:48:31.495Z,"Wow! What an amazing place. We first did not want to go because we thought it was too expensive and overcrowded, but then we changed our minds, and I'm glad we did. Spectacular train ride and bus access to this mountain, and the ruins and views from there are breathtaking.",negativo,accesibilidad,"estrellas=5 | lex_neg:expensive,overcrowded,too expensive | conector:but",0.7,alta,negativo
gm_c577604f2fdd010c,Santuario Histórico de Machu Picchu,Google Maps,en,2,2026-01-13T13:07:07.551Z,It might sound insane to rate this site as 2 star consider is a world heritage site but this was one of the most deflating experiences of my trip. We got the circuito 1 ticket which basically keeps you out of the site and you get is a view. AND NOTICE ONCE UP THERE YOU CANNOT BUY A SECOND TICKET . When we realized this we tried to get another ticket but we were told we needed to go down to the town and buy another one and then go back up again. Which means a couple of hours by bus and your train tickets might be lost as they also have set times. To be honest they should not sell this ticket! thank God they sun came out and we had a site other wise we would have spend $300 to see a cloud! I really dislike how artificial and turistic this attraction is and how circuito 1 feels more like a scam,negativo,atractivos,estrellas=2 | lex_neg:scam | conector:but | estrellas_bajas,0.7,alta,negativo
gm_c577604f2fdd010c,Santuario Histórico de Machu Picchu,Google Maps,en,2,2026-01-13T13:07:07.551Z,It might sound insane to rate this site as 2 star consider is a world heritage site but this was one of the most deflating experiences of my trip. We got the circuito 1 ticket which basically keeps you out of the site and you get is a view. AND NOTICE ONCE UP THERE YOU CANNOT BUY A SECOND TICKET . When we realized this we tried to get another ticket but we were told we needed to go down to the town and buy another one and then go back up again. Which means a couple of hours by bus and your train tickets might be lost as they also have set times. To be honest they should not sell this ticket! thank God they sun came out and we had a site other wise we would have spend $300 to see a cloud! I really dislike how artificial and turistic this attraction is and how circuito 1 feels more like a scam,negativo,costos,estrellas=2 | lex_neg:scam | conector:but | estrellas_bajas,0.7,alta,negativo
gm_c577604f2fdd010c,Santuario Histórico de Machu Picchu,Google Maps,en,2,2026-01-13T13:07:07.551Z,It might sound insane to rate this site as 2 star consider is a world heritage site but this was one of the most deflating experiences of my trip. We got the circuito 1 ticket which basically keeps you out of the site and you get is a view. AND NOTICE ONCE UP THERE YOU CANNOT BUY A SECOND TICKET . When we realized this we tried to get another ticket but we were told we needed to go down to the town and buy another one and then go back up again. Which means a couple of hours by bus and your train tickets might be lost as they also have set times. To be honest they should not sell this ticket! thank God they sun came out and we had a site other wise we would have spend $300 to see a cloud! I really dislike how artificial and turistic this attraction is and how circuito 1 feels more like a scam,negativo,seguridad,estrellas=2 | lex_neg:scam | conector:but | estrellas_bajas,0.7,alta,ausente
gm_d3b24d36e2ab914f,Santuario Histórico de Machu Picchu,Google Maps,en,2,2025-10-02T15:15:29.497Z,"The view is absolutely stunning, and I gave 2 stars just because of it. Everything is overpriced, and the service isn't WORTH it. I won't complain if I get good service. I paid $48 for a bus, but I had to wait in the rain for more than an hour to catch a bus. The road to go up there was quite dangerous, and the driver drove quite fast. I hope they will have better organisation soon.",negativo,atractivos,estrellas=2 | lex_neg:overpriced | conector:but | estrellas_bajas,0.7,alta,negativo
gm_d3b24d36e2ab914f,Santuario Histórico de Machu Picchu,Google Maps,en,2,2025-10-02T15:15:29.497Z,"The view is absolutely stunning, and I gave 2 stars just because of it. Everything is overpriced, and the service isn't WORTH it. I won't complain if I get good service. I paid $48 for a bus, but I had to wait in the rain for more than an hour to catch a bus. The road to go up there was quite dangerous, and the driver drove quite fast. I hope they will have better organisation soon.",negativo,costos,estrellas=2 | lex_neg:overpriced | conector:but | estrellas_bajas,0.7,alta,negativo
gm_d3b24d36e2ab914f,Santuario Histórico de Machu Picchu,Google Maps,en,2,2025-10-02T15:15:29.497Z,"The view is absolutely stunning, and I gave 2 stars just because of it. Everything is overpriced, and the service isn't WORTH it. I won't complain if I get good service. I paid $48 for a bus, but I had to wait in the rain for more than an hour to catch a bus. The road to go up there was quite dangerous, and the driver drove quite fast. I hope they will have better organisation soon.",negativo,seguridad,estrellas=2 | lex_neg:overpriced | conector:but | estrellas_bajas,0.7,alta,negativo
gm_f8b75715338bd803,Santuario Histórico de Machu Picchu,Google Maps,en,2,2018-09-05T23:39:36.959Z,"If you have been in Tikal (Mayans culture - Guatemala) you not gonna feel impressive by Machu Picchu. Also it is really expensive all. Train, bus, entrance. Advices: #1 If you are with your own transport go to Hidroeletrica Machu Picchu, then park your vehicle there and go walk to Aguas Calientes (the closest city to the entrance of Machu Picchu site). You gonna walk around 2 hours but it gonna worth, once is all straight line, and train tickets are so expensive. #2 if you are on tour, you can take a van from Cusco or Urubamba (or even other cities) to Hidroeletrica Machu Picchu, and from there, follow the instructions on tip #1, but take a train from Cusco or wherever it gonna cost you 2837474 months worked. #3 There is no sale tickets at the entrance of the park. Yes, sounds weird. You have option to buy online, with a previous booking or at Aguas Calientes Cultural Centre (in Aguas Calientes). #4 Keep in mind there are 2 entrance open time: 6am and 12pm. But if you buy the tickets today for tomorrow or even for 3 days later may you not find the first period tickets. Once everyone has preference for morning time and wanna watch the sunrise. #5 there is no way to get at Machu Picchu by your own transport. #6 from aguas Calientes to the entrance of the site you gonna climb for 1h. But it worth the view are amazing, otherwise you can sell your kidney and go by bus, $12 going up, $12 going down (consider that 12 fu**ing dollars is lot of money in Peru). I guess that's all... feel free to contact me through here if you need more info about it. :) Ps.: no, I'm not working with tour. I'm just a traveler who wants enjoy the life pay what is fear and worth",negativo,atractivos,estrellas=2 | lex_neg:expensive | conector:but | estrellas_bajas,0.7,alta,negativo
gm_f8b75715338bd803,Santuario Histórico de Machu Picchu,Google Maps,en,2,2018-09-05T23:39:36.959Z,"If you have been in Tikal (Mayans culture - Guatemala) you not gonna feel impressive by Machu Picchu. Also it is really expensive all. Train, bus, entrance. Advices: #1 If you are with your own transport go to Hidroeletrica Machu Picchu, then park your vehicle there and go walk to Aguas Calientes (the closest city to the entrance of Machu Picchu site). You gonna walk around 2 hours but it gonna worth, once is all straight line, and train tickets are so expensive. #2 if you are on tour, you can take a van from Cusco or Urubamba (or even other cities) to Hidroeletrica Machu Picchu, and from there, follow the instructions on tip #1, but take a train from Cusco or wherever it gonna cost you 2837474 months worked. #3 There is no sale tickets at the entrance of the park. Yes, sounds weird. You have option to buy online, with a previous booking or at Aguas Calientes Cultural Centre (in Aguas Calientes). #4 Keep in mind there are 2 entrance open time: 6am and 12pm. But if you buy the tickets today for tomorrow or even for 3 days later may you not find the first period tickets. Once everyone has preference for morning time and wanna watch the sunrise. #5 there is no way to get at Machu Picchu by your own transport. #6 from aguas Calientes to the entrance of the site you gonna climb for 1h. But it worth the view are amazing, otherwise you can sell your kidney and go by bus, $12 going up, $12 going down (consider that 12 fu**ing dollars is lot of money in Peru). I guess that's all... feel free to contact me through here if you need more info about it. :) Ps.: no, I'm not working with tour. I'm just a traveler who wants enjoy the life pay what is fear and worth",negativo,costos,estrellas=2 | lex_neg:expensive | conector:but | estrellas_bajas,0.7,alta,negativo
