user_id,perfil_turistico,perfil_turistico_descripcion,presupuesto_rango,presupuesto_disponible_soles,presupuesto_score,dias_viaje,dias_score,duracion_tipo,tolerancia_multitudes,tolerancia_multitudes_score,intereses_principales,interes_cultura,interes_naturaleza,interes_gastronomia,interes_aventura,interes_urbano,interes_rural,interes_fotografia,interes_compras,interes_relajacion,preferencia_climatica,clima_templado,clima_calido,clima_frio,clima_seco,clima_indiferente,motivo_viaje,motivo_vacaciones,motivo_recreacion,motivo_visita_a_familiares_amigos,motivo_academico,motivo_negocios,motivo_religioso,peso_presupuesto,peso_dias,peso_motivo,peso_intereses,peso_multitudes,peso_clima,validado_montecarlo,estado_validacion_montecarlo,porcentaje_categorias_aceptables,categorias_a_revisar,fecha_validacion,origen_dato
U00076,familiar,Turista familiar,Bajo,281,0.0754,1,0.0,Corta,Alta,1.0,"cultura, fotografia, relajacion",1,0,0,0,0,0,1,0,1,Frío,0,0,1,0,0,Vacaciones,1,0,0,0,0,0,0.1777,0.1267,0.1246,0.3076,0.1589,0.1045,True,VALIDADA,100.0,0,2026-06-17,sintetico_fase3_v3
U00077,naturalista,Turista naturalista,Medio,506,0.1692,5,0.6667,Media,Baja,0.0,"naturaleza, aventura, fotografia",0,1,0,1,0,0,1,0,0,Seco,0,0,0,1,0,Vacaciones,1,0,0,0,0,0,0.159,0.1244,0.1298,0.3563,0.0985,0.1319,True,VALIDADA,100.0,0,2026-06-17,sintetico_fase3_v3
U00078,cultural,Turista cultural,Medio,543,0.1846,3,0.3333,Media,Media,0.5,"cultura, urbano",1,0,0,0,1,0,0,0,0,Templado,1,0,0,0,0,Vacaciones,1,0,0,0,0,0,0.1444,0.1158,0.1288,0.3767,0.0899,0.1444,True,VALIDADA,100.0,0,2026-06-17,sintetico_fase3_v3
U00079,familiar,Turista familiar,Bajo,281,0.0754,1,0.0,Corta,Baja,0.0,"cultura, fotografia, compras, aventura",1,0,0,1,0,0,1,1,0,Templado,1,0,0,0,0,Vacaciones,1,0,0,0,0,0,0.185,0.1066,0.1355,0.2935,0.1538,0.1255,True,VALIDADA,100.0,0,2026-06-17,sintetico_fase3_v3
U00080,cultural,Turista cultural,Bajo,318,0.0908,3,0.3333,Media,Media,0.5,"cultura, urbano",1,0,0,0,1,0,0,0,0,Cálido,0,1,0,0,0,Recreación,0,1,0,0,0,0,0.1271,0.119,0.1297,0.3817,0.0985,0.1439,True,VALIDADA,100.0,0,2026-06-17,sintetico_fase3_v3
U00081,economico_mochilero,Turista económico/mochilero,Bajo,318,0.0908,5,0.6667,Media,Baja,0.0,"naturaleza, cultura",1,1,0,0,0,0,0,0,0,Indiferente,0,0,0,0,1,Vacaciones,1,0,0,0,0,0,0.2877,0.1257,0.119,0.2727,0.0996,0.0952,True,VALIDADA,100.0,0,2026-06-17,sintetico_fase3_v3
U00082,urbano_recreativo,Turista urbano/recreativo,Medio,639,0.2246,3,0.3333,Media,Alta,1.0,"urbano, cultura, rural",1,0,0,0,1,1,0,0,0,Templado,1,0,0,0,0,Vacaciones,1,0,0,0,0,0,0.1505,0.0993,0.1448,0.328,0.1535,0.1239,True,VALIDADA,100.0,0,2026-06-17,sintetico_fase3_v3
U00083,economico_mochilero,Turista económico/mochilero,Bajo,324,0.0933,3,0.3333,Media,Alta,1.0,"naturaleza, cultura, aventura",1,1,0,1,0,0,0,0,0,Cálido,0,1,0,0,0,Vacaciones,1,0,0,0,0,0,0.3052,0.1288,0.1021,0.2674,0.0992,0.0973,True,VALIDADA,100.0,0,2026-06-17,sintetico_fase3_v3
U00084,economico_mochilero,Turista económico/mochilero,Bajo,328,0.095,6,0.8333,Larga,Alta,1.0,"naturaleza, cultura, rural, fotografia, urbano",1,1,0,0,1,1,1,0,0,Templado,1,0,0,0,0,Vacaciones,1,0,0,0,0,0,0.2928,0.1164,0.1123,0.2634,0.1094,0.1058,True,VALIDADA,100.0,0,2026-06-17,sintetico_fase3_v3
U00085,cultural,Turista cultural,Medio,850,0.3125,2,0.1667,Corta,Media,0.5,"cultura, fotografia",1,0,0,0,0,0,1,0,0,Cálido,0,1,0,0,0,Vacaciones,1,0,0,0,0,0,0.138,0.1016,0.1162,0.3885,0.1133,0.1424,True,VALIDADA,100.0,0,2026-06-17,sintetico_fase3_v3
U00086,cultural,Turista cultural,Medio,973,0.3638,7,1.0,Larga,Media,0.5,"cultura, urbano",1,0,0,0,1,0,0,0,0,Templado,1,0,0,0,0,Vacaciones,1,0,0,0,0,0,0.1418,0.1176,0.1344,0.3703,0.0972,0.1387,True,VALIDADA,100.0,0,2026-06-17,sintetico_fase3_v3
U00087,cultural,Turista cultural,Alto,2154,0.8558,3,0.3333,Media,Alta,1.0,"cultura, urbano, gastronomia",1,0,1,0,1,0,0,0,0,Cálido,0,1,0,0,0,Visita a familiares/amigos,0,0,1,0,0,0,0.1392,0.107,0.1329,0.3913,0.0942,0.1354,True,VALIDADA,100.0,0,2026-06-17,sintetico_fase3_v3
U00088,cultural,Turista cultural,Medio,751,0.2712,1,0.0,Corta,Media,0.5,"cultura, urbano",1,0,0,0,1,0,0,0,0,Seco,0,0,0,1,0,Vacaciones,1,0,0,0,0,0,0.1341,0.1048,0.1366,0.3781,0.0902,0.1561,True,VALIDADA,100.0,0,2026-06-17,sintetico_fase3_v3
U00089,familiar,Turista familiar,Medio,905,0.3354,5,0.6667,Media,Media,0.5,"cultura, naturaleza",1,1,0,0,0,0,0,0,0,Templado,1,0,0,0,0,Visita a familiares/amigos,0,0,1,0,0,0,0.1886,0.1095,0.1316,0.2995,0.1642,0.1066,True,VALIDADA,100.0,0,2026-06-17,sintetico_fase3_v3
U00090,urbano_recreativo,Turista urbano/recreativo,Medio,579,0.1996,3,0.3333,Media,Media,0.5,"urbano, compras, cultura",1,0,0,0,1,0,0,1,0,Frío,0,0,1,0,0,Recreación,0,1,0,0,0,0,0.156,0.1,0.1313,0.336,0.1462,0.1306,True,VALIDADA,100.0,0,2026-06-17,sintetico_fase3_v3
U00091,cultural,Turista cultural,Medio,585,0.2021,5,0.6667,Media,Media,0.5,"cultura, compras",1,0,0,0,0,0,0,1,0,Frío,0,0,1,0,0,Recreación,0,1,0,0,0,0,0.1496,0.1164,0.1261,0.3735,0.1049,0.1295,True,VALIDADA,100.0,0,2026-06-17,sintetico_fase3_v3
U00092,familiar,Turista familiar,Medio,982,0.3675,1,0.0,Corta,Baja,0.0,"cultura, relajacion",1,0,0,0,0,0,0,0,1,Seco,0,0,0,1,0,Recreación,0,1,0,0,0,0,0.1734,0.1239,0.1316,0.2987,0.1527,0.1197,True,VALIDADA,100.0,0,2026-06-17,sintetico_fase3_v3
U00093,urbano_recreativo,Turista urbano/recreativo,Alto,1583,0.6179,2,0.1667,Corta,Media,0.5,"urbano, gastronomia",0,0,1,0,1,0,0,0,0,Templado,1,0,0,0,0,Visita a familiares/amigos,0,0,1,0,0,0,0.1722,0.0874,0.1353,0.3243,0.1546,0.1263,True,VALIDADA,100.0,0,2026-06-17,sintetico_fase3_v3
U00094,urbano_recreativo,Turista urbano/recreativo,Medio,805,0.2938,2,0.1667,Corta,Alta,1.0,"urbano, gastronomia, fotografia",0,0,1,0,1,0,1,0,0,Seco,0,0,0,1,0,Visita a familiares/amigos,0,0,1,0,0,0,0.1557,0.0914,0.1317,0.3542,0.1572,0.1098,True,VALIDADA,100.0,0,2026-06-17,sintetico_fase3_v3
U00095,familiar,Turista familiar,Medio,486,0.1608,1,0.0,Corta,Alta,1.0,"cultura, fotografia",1,0,0,0,0,0,1,0,0,Templado,1,0,0,0,0,Vacaciones,1,0,0,0,0,0,0.1743,0.1277,0.1393,0.2935,0.1354,0.1299,True,VALIDADA,100.0,0,2026-06-17,sintetico_fase3_v3
U00096,naturalista,Turista naturalista,Medio,868,0.32,5,0.6667,Media,Baja,0.0,"naturaleza, aventura, fotografia",0,1,0,1,0,0,1,0,0,Frío,0,0,1,0,0,Recreación,0,1,0,0,0,0,0.1545,0.1284,0.1047,0.3708,0.1128,0.1287,True,VALIDADA,100.0,0,2026-06-17,sintetico_fase3_v3
U00097,cultural,Turista cultural,Bajo,260,0.0667,5,0.6667,Media,Baja,0.0,"cultura, fotografia",1,0,0,0,0,0,1,0,0,Templado,1,0,0,0,0,Vacaciones,1,0,0,0,0,0,0.1382,0.1171,0.1313,0.3796,0.0917,0.1421,True,VALIDADA,100.0,0,2026-06-17,sintetico_fase3_v3
U00098,urbano_recreativo,Turista urbano/recreativo,Medio,676,0.24,1,0.0,Corta,Media,0.5,"urbano, compras, relajacion",0,0,0,0,1,0,0,1,1,Cálido,0,1,0,0,0,Vacaciones,1,0,0,0,0,0,0.1588,0.1048,0.1337,0.3391,0.1446,0.119,True,VALIDADA,100.0,0,2026-06-17,sintetico_fase3_v3
U00099,naturalista,Turista naturalista,Medio,911,0.3379,7,1.0,Larga,Baja,0.0,"naturaleza, aventura",0,1,0,1,0,0,0,0,0,Templado,1,0,0,0,0,Recreación,0,1,0,0,0,0,0.1483,0.1377,0.1122,0.3671,0.098,0.1368,True,VALIDADA,100.0,0,2026-06-17,sintetico_fase3_v3
U00100,urbano_recreativo,Turista urbano/recreativo,Bajo,267,0.0696,3,0.3333,Media,Alta,1.0,"urbano, gastronomia, compras",0,0,1,0,1,0,0,1,0,Cálido,0,1,0,0,0,Recreación,0,1,0,0,0,0,0.1571,0.0873,0.1462,0.3471,0.1433,0.119,True,VALIDADA,100.0,0,2026-06-17,sintetico_fase3_v3
U00101,cultural,Turista cultural,Bajo,353,0.1054,3,0.3333,Media,Baja,0.0,"cultura, urbano",1,0,0,0,1,0,0,0,0,Indiferente,0,0,0,0,1,Vacaciones,1,0,0,0,0,0,0.1549,0.1184,0.1174,0.3775,0.0901,0.1418,True,VALIDADA,100.0,0,2026-06-17,sintetico_fase3_v3
U00102,aventurero,Turista aventurero,Bajo,274,0.0725,5,0.6667,Media,Alta,1.0,"aventura, naturaleza",0,1,0,1,0,0,0,0,0,Seco,0,0,0,1,0,Recreación,0,1,0,0,0,0,0.1426,0.1222,0.117,0.4022,0.0945,0.1215,True,VALIDADA,100.0,0,2026-06-17,sintetico_fase3_v3
U00103,cultural,Turista cultural,Alto,2136,0.8483,1,0.0,Corta,Media,0.5,"cultura, fotografia",1,0,0,0,0,0,1,0,0,Cálido,0,1,0,0,0,Vacaciones,1,0,0,0,0,0,0.1441,0.1106,0.126,0.3789,0.0995,0.1409,True,VALIDADA,100.0,0,2026-06-17,sintetico_fase3_v3
U00104,familiar,Turista familiar,Medio,731,0.2629,4,0.5,Media,Media,0.5,"cultura, naturaleza, rural",1,1,0,0,0,1,0,0,0,Templado,1,0,0,0,0,Vacaciones,1,0,0,0,0,0,0.1686,0.1131,0.1383,0.2891,0.1647,0.1263,True,VALIDADA,100.0,0,2026-06-17,sintetico_fase3_v3
U00105,urbano_recreativo,Turista urbano/recreativo,Alto,1164,0.4433,5,0.6667,Media,Media,0.5,"urbano, compras",0,0,0,0,1,0,0,1,0,Indiferente,0,0,0,0,1,Vacaciones,1,0,0,0,0,0,0.152,0.0944,0.1402,0.3293,0.1588,0.1253,True,VALIDADA,100.0,0,2026-06-17,sintetico_fase3_v3
U00106,cultural,Turista cultural,Alto,2144,0.8517,4,0.5,Media,Media,0.5,"cultura, urbano",1,0,0,0,1,0,0,0,0,Cálido,0,1,0,0,0,Recreación,0,1,0,0,0,0,0.1356,0.1166,0.1347,0.3617,0.1089,0.1425,True,VALIDADA,100.0,0,2026-06-17,sintetico_fase3_v3
U00107,gastronomico,Turista gastronómico,Medio,841,0.3088,4,0.5,Media,Media,0.5,"gastronomia, urbano",0,0,1,0,1,0,0,0,0,Templado,1,0,0,0,0,Recreación,0,1,0,0,0,0,0.1764,0.0949,0.1151,0.3953,0.1117,0.1066,True,VALIDADA,100.0,0,2026-06-17,sintetico_fase3_v3
U00108,cultural,Turista cultural,Alto,2413,0.9637,5,0.6667,Media,Media,0.5,"cultura, fotografia, gastronomia",1,0,1,0,0,0,1,0,0,Cálido,0,1,0,0,0,Vacaciones,1,0,0,0,0,0,0.143,0.1135,0.135,0.36,0.1068,0.1417,True,VALIDADA,100.0,0,2026-06-17,sintetico_fase3_v3
U00109,cultural,Turista cultural,Medio,498,0.1658,4,0.5,Media,Media,0.5,"cultura, urbano",1,0,0,0,1,0,0,0,0,Templado,1,0,0,0,0,Vacaciones,1,0,0,0,0,0,0.1452,0.1149,0.1176,0.3839,0.0954,0.1431,True,VALIDADA,100.0,0,2026-06-17,sintetico_fase3_v3
U00110,economico_mochilero,Turista económico/mochilero,Bajo,328,0.095,3,0.3333,Media,Alta,1.0,"naturaleza, rural, gastronomia",0,1,1,0,0,1,0,0,0,Indiferente,0,0,0,0,1,Recreación,0,1,0,0,0,0,0.2926,0.1168,0.1079,0.2756,0.1077,0.0993,True,VALIDADA,100.0,0,2026-06-17,sintetico_fase3_v3
U00111,aventurero,Turista aventurero,Bajo,251,0.0629,3,0.3333,Media,Alta,1.0,"aventura, naturaleza, rural, cultura",1,1,0,1,0,1,0,0,0,Frío,0,0,1,0,0,Vacaciones,1,0,0,0,0,0,0.1505,0.114,0.1124,0.3985,0.1019,0.1228,True,VALIDADA,100.0,0,2026-06-17,sintetico_fase3_v3
U00112,aventurero,Turista aventurero,Medio,550,0.1875,3,0.3333,Media,Media,0.5,"aventura, naturaleza",0,1,0,1,0,0,0,0,0,Seco,0,0,0,1,0,Vacaciones,1,0,0,0,0,0,0.1459,0.1307,0.1163,0.4019,0.0924,0.1127,True,VALIDADA,100.0,0,2026-06-17,sintetico_fase3_v3
U00113,cultural,Turista cultural,Medio,962,0.3592,5,0.6667,Media,Media,0.5,"cultura, urbano",1,0,0,0,1,0,0,0,0,Frío,0,0,1,0,0,Religioso,0,0,0,0,0,1,0.1279,0.1156,0.1358,0.3951,0.0965,0.1291,True,VALIDADA,100.0,0,2026-06-17,sintetico_fase3_v3
U00114,naturalista,Turista naturalista,Medio,796,0.29,4,0.5,Media,Media,0.5,"naturaleza, aventura, gastronomia",0,1,1,1,0,0,0,0,0,Indiferente,0,0,0,0,1,Vacaciones,1,0,0,0,0,0,0.1588,0.1299,0.1124,0.3641,0.0979,0.137,True,VALIDADA,100.0,0,2026-06-17,sintetico_fase3_v3
U00115,familiar,Turista familiar,Medio,914,0.3392,3,0.3333,Media,Media,0.5,"cultura, naturaleza, urbano",1,1,0,0,1,0,0,0,0,Indiferente,0,0,0,0,1,Recreación,0,1,0,0,0,0,0.1787,0.123,0.1286,0.2963,0.1542,0.1192,True,VALIDADA,100.0,0,2026-06-17,sintetico_fase3_v3
U00116,economico_mochilero,Turista económico/mochilero,Bajo,317,0.0904,5,0.6667,Media,Media,0.5,"naturaleza, cultura",1,1,0,0,0,0,0,0,0,Templado,1,0,0,0,0,Recreación,0,1,0,0,0,0,0.2915,0.1229,0.1184,0.2646,0.1119,0.0908,True,VALIDADA,100.0,0,2026-06-17,sintetico_fase3_v3
U00117,familiar,Turista familiar,Bajo,231,0.0546,7,1.0,Larga,Baja,0.0,"cultura, fotografia, urbano",1,0,0,0,1,0,1,0,0,Frío,0,0,1,0,0,Visita a familiares/amigos,0,0,1,0,0,0,0.1894,0.1159,0.1199,0.2977,0.1641,0.1129,True,VALIDADA,100.0,0,2026-06-17,sintetico_fase3_v3
U00118,urbano_recreativo,Turista urbano/recreativo,Alto,1961,0.7754,4,0.5,Media,Media,0.5,"urbano, gastronomia, cultura",1,0,1,0,1,0,0,0,0,Cálido,0,1,0,0,0,Vacaciones,1,0,0,0,0,0,0.1441,0.1106,0.1516,0.3344,0.1468,0.1125,True,VALIDADA,100.0,0,2026-06-17,sintetico_fase3_v3
U00119,economico_mochilero,Turista económico/mochilero,Bajo,213,0.0471,3,0.3333,Media,Alta,1.0,"naturaleza, cultura",1,1,0,0,0,0,0,0,0,Frío,0,0,1,0,0,Vacaciones,1,0,0,0,0,0,0.3107,0.1121,0.1109,0.2839,0.086,0.0964,True,VALIDADA,100.0,0,2026-06-17,sintetico_fase3_v3
U00120,urbano_recreativo,Turista urbano/recreativo,Medio,451,0.1462,2,0.1667,Corta,Media,0.5,"urbano, compras",0,0,0,0,1,0,0,1,0,Seco,0,0,0,1,0,Vacaciones,1,0,0,0,0,0,0.1507,0.1028,0.1522,0.3322,0.1471,0.115,True,VALIDADA,100.0,0,2026-06-17,sintetico_fase3_v3
U00121,aventurero,Turista aventurero,Bajo,266,0.0692,5,0.6667,Media,Alta,1.0,"aventura, naturaleza, rural, relajacion",0,1,0,1,0,1,0,0,1,Templado,1,0,0,0,0,Recreación,0,1,0,0,0,0,0.1565,0.144,0.1231,0.379,0.1013,0.0961,True,VALIDADA,100.0,0,2026-06-17,sintetico_fase3_v3
U00122,naturalista,Turista naturalista,Bajo,235,0.0563,5,0.6667,Media,Baja,0.0,"naturaleza, fotografia",0,1,0,0,0,0,1,0,0,Templado,1,0,0,0,0,Recreación,0,1,0,0,0,0,0.165,0.1236,0.1197,0.3736,0.1021,0.1161,True,VALIDADA,100.0,0,2026-06-17,sintetico_fase3_v3
U00123,urbano_recreativo,Turista urbano/recreativo,Alto,1488,0.5783,2,0.1667,Corta,Media,0.5,"urbano, gastronomia, compras",0,0,1,0,1,0,0,1,0,Cálido,0,1,0,0,0,Recreación,0,1,0,0,0,0,0.1675,0.1031,0.1474,0.318,0.1596,0.1045,True,VALIDADA,100.0,0,2026-06-17,sintetico_fase3_v3
U00124,cultural,Turista cultural,Medio,583,0.2013,2,0.1667,Corta,Media,0.5,"cultura, fotografia",1,0,0,0,0,0,1,0,0,Cálido,0,1,0,0,0,Recreación,0,1,0,0,0,0,0.1472,0.1199,0.1165,0.3778,0.0883,0.1502,True,VALIDADA,100.0,0,2026-06-17,sintetico_fase3_v3
U00125,naturalista,Turista naturalista,Medio,824,0.3017,5,0.6667,Media,Baja,0.0,"naturaleza, gastronomia",0,1,1,0,0,0,0,0,0,Frío,0,0,1,0,0,Vacaciones,1,0,0,0,0,0,0.1603,0.1445,0.1153,0.348,0.1016,0.1303,True,VALIDADA,100.0,0,2026-06-17,sintetico_fase3_v3
U00126,cultural,Turista cultural,Medio,905,0.3354,5,0.6667,Media,Baja,0.0,"cultura, urbano, fotografia",1,0,0,0,1,0,1,0,0,Templado,1,0,0,0,0,Vacaciones,1,0,0,0,0,0,0.1288,0.1038,0.1269,0.3995,0.0969,0.1441,True,VALIDADA,100.0,0,2026-06-17,sintetico_fase3_v3
U00127,naturalista,Turista naturalista,Medio,407,0.1279,2,0.1667,Corta,Media,0.5,"naturaleza, aventura, cultura",1,1,0,1,0,0,0,0,0,Frío,0,0,1,0,0,Vacaciones,1,0,0,0,0,0,0.1682,0.1284,0.1127,0.3609,0.0954,0.1344,True,VALIDADA,100.0,0,2026-06-17,sintetico_fase3_v3
U00128,gastronomico,Turista gastronómico,Alto,1614,0.6308,5,0.6667,Media,Media,0.5,"gastronomia, fotografia",0,0,1,0,0,0,1,0,0,Templado,1,0,0,0,0,Vacaciones,1,0,0,0,0,0,0.158,0.0942,0.1197,0.4004,0.1048,0.1229,True,VALIDADA,100.0,0,2026-06-17,sintetico_fase3_v3
U00129,familiar,Turista familiar,Medio,433,0.1388,3,0.3333,Media,Baja,0.0,"cultura, naturaleza, relajacion, gastronomia, aventura",1,1,1,1,0,0,0,0,1,Cálido,0,1,0,0,0,Vacaciones,1,0,0,0,0,0,0.1918,0.1094,0.125,0.2989,0.1609,0.1141,True,VALIDADA,100.0,0,2026-06-17,sintetico_fase3_v3
U00130,aventurero,Turista aventurero,Medio,501,0.1671,6,0.8333,Larga,Baja,0.0,"aventura, naturaleza, fotografia, relajacion",0,1,0,1,0,0,1,0,1,Cálido,0,1,0,0,0,Vacaciones,1,0,0,0,0,0,0.1394,0.1415,0.1275,0.3917,0.0935,0.1064,True,VALIDADA,100.0,0,2026-06-17,sintetico_fase3_v3
U00131,economico_mochilero,Turista económico/mochilero,Bajo,347,0.1029,3,0.3333,Media,Baja,0.0,"naturaleza, rural, gastronomia",0,1,1,0,0,1,0,0,0,Templado,1,0,0,0,0,Vacaciones,1,0,0,0,0,0,0.2954,0.1269,0.1082,0.276,0.0915,0.102,True,VALIDADA,100.0,0,2026-06-17,sintetico_fase3_v3
U00132,cultural,Turista cultural,Medio,509,0.1704,3,0.3333,Media,Baja,0.0,"cultura, urbano",1,0,0,0,1,0,0,0,0,Cálido,0,1,0,0,0,Vacaciones,1,0,0,0,0,0,0.1439,0.0991,0.1409,0.391,0.0891,0.1361,True,VALIDADA,100.0,0,2026-06-17,sintetico_fase3_v3
U00133,familiar,Turista familiar,Medio,877,0.3237,3,0.3333,Media,Media,0.5,"cultura, naturaleza, relajacion, compras",1,1,0,0,0,0,0,1,1,Templado,1,0,0,0,0,Vacaciones,1,0,0,0,0,0,0.183,0.1127,0.1413,0.3103,0.1421,0.1106,True,VALIDADA,100.0,0,2026-06-17,sintetico_fase3_v3
U00134,gastronomico,Turista gastronómico,Alto,1220,0.4667,5,0.6667,Media,Media,0.5,"gastronomia, fotografia, rural",0,0,1,0,0,1,1,0,0,Cálido,0,1,0,0,0,Vacaciones,1,0,0,0,0,0,0.1611,0.0947,0.1251,0.388,0.1045,0.1265,True,VALIDADA,100.0,0,2026-06-17,sintetico_fase3_v3
U00135,familiar,Turista familiar,Medio,899,0.3329,2,0.1667,Corta,Baja,0.0,"cultura, naturaleza, fotografia",1,1,0,0,0,0,1,0,0,Templado,1,0,0,0,0,Vacaciones,1,0,0,0,0,0,0.1873,0.1301,0.1405,0.3006,0.1334,0.1081,True,VALIDADA,100.0,0,2026-06-17,sintetico_fase3_v3
U00136,economico_mochilero,Turista económico/mochilero,Bajo,286,0.0775,5,0.6667,Media,Baja,0.0,"naturaleza, cultura",1,1,0,0,0,0,0,0,0,Frío,0,0,1,0,0,Vacaciones,1,0,0,0,0,0,0.2964,0.1175,0.1177,0.2741,0.0849,0.1095,True,VALIDADA,100.0,0,2026-06-17,sintetico_fase3_v3
U00137,aventurero,Turista aventurero,Alto,1002,0.3758,4,0.5,Media,Media,0.5,"aventura, naturaleza, fotografia",0,1,0,1,0,0,1,0,0,Templado,1,0,0,0,0,Vacaciones,1,0,0,0,0,0,0.1607,0.1262,0.1178,0.3847,0.1115,0.099,True,VALIDADA,100.0,0,2026-06-17,sintetico_fase3_v3
U00138,economico_mochilero,Turista económico/mochilero,Bajo,315,0.0896,2,0.1667,Corta,Alta,1.0,"naturaleza, cultura",1,1,0,0,0,0,0,0,0,Templado,1,0,0,0,0,Recreación,0,1,0,0,0,0,0.3032,0.1143,0.1101,0.2609,0.1022,0.1093,True,VALIDADA,100.0,0,2026-06-17,sintetico_fase3_v3
U00139,gastronomico,Turista gastronómico,Alto,1552,0.605,5,0.6667,Media,Baja,0.0,"gastronomia, cultura, urbano",1,0,1,0,1,0,0,0,0,Templado,1,0,0,0,0,Vacaciones,1,0,0,0,0,0,0.1602,0.088,0.1328,0.3908,0.1,0.1283,True,VALIDADA,100.0,0,2026-06-17,sintetico_fase3_v3
U00140,aventurero,Turista aventurero,Alto,1160,0.4417,5,0.6667,Media,Media,0.5,"aventura, naturaleza",0,1,0,1,0,0,0,0,0,Templado,1,0,0,0,0,Recreación,0,1,0,0,0,0,0.1408,0.1366,0.1236,0.3863,0.1092,0.1034,True,VALIDADA,100.0,0,2026-06-17,sintetico_fase3_v3
U00141,gastronomico,Turista gastronómico,Medio,993,0.3721,1,0.0,Corta,Media,0.5,"gastronomia, cultura",1,0,1,0,0,0,0,0,0,Frío,0,0,1,0,0,Recreación,0,1,0,0,0,0,0.1609,0.1108,0.1254,0.3993,0.0948,0.1088,True,VALIDADA,100.0,0,2026-06-17,sintetico_fase3_v3
U00142,familiar,Turista familiar,Medio,642,0.2258,5,0.6667,Media,Baja,0.0,"cultura, fotografia, gastronomia",1,0,1,0,0,0,1,0,0,Templado,1,0,0,0,0,Visita a familiares/amigos,0,0,1,0,0,0,0.1845,0.1318,0.118,0.2964,0.1615,0.1078,True,VALIDADA,100.0,0,2026-06-17,sintetico_fase3_v3
U00143,economico_mochilero,Turista económico/mochilero,Bajo,271,0.0712,5,0.6667,Media,Alta,1.0,"naturaleza, rural",0,1,0,0,0,1,0,0,0,Templado,1,0,0,0,0,Visita a familiares/amigos,0,0,1,0,0,0,0.2872,0.1206,0.1053,0.2796,0.103,0.1043,True,VALIDADA,100.0,0,2026-06-17,sintetico_fase3_v3
U00144,familiar,Turista familiar,Medio,677,0.2404,3,0.3333,Media,Media,0.5,"cultura, naturaleza",1,1,0,0,0,0,0,0,0,Cálido,0,1,0,0,0,Vacaciones,1,0,0,0,0,0,0.1976,0.1096,0.1227,0.2997,0.1543,0.1161,True,VALIDADA,100.0,0,2026-06-17,sintetico_fase3_v3
U00145,urbano_recreativo,Turista urbano/recreativo,Medio,598,0.2075,1,0.0,Corta,Media,0.5,"urbano, gastronomia, cultura",1,0,1,0,1,0,0,0,0,Indiferente,0,0,0,0,1,Vacaciones,1,0,0,0,0,0,0.1674,0.1031,0.1292,0.3205,0.1589,0.1209,True,VALIDADA,100.0,0,2026-06-17,sintetico_fase3_v3
U00146,naturalista,Turista naturalista,Alto,1567,0.6112,7,1.0,Larga,Media,0.5,"naturaleza, aventura, fotografia, rural, cultura",1,1,0,1,0,1,1,0,0,Templado,1,0,0,0,0,Vacaciones,1,0,0,0,0,0,0.1529,0.132,0.1112,0.3743,0.0931,0.1366,True,VALIDADA,100.0,0,2026-06-17,sintetico_fase3_v3
U00147,economico_mochilero,Turista económico/mochilero,Medio,666,0.2358,3,0.3333,Media,Alta,1.0,"naturaleza, cultura",1,1,0,0,0,0,0,0,0,Seco,0,0,0,1,0,Vacaciones,1,0,0,0,0,0,0.2917,0.1293,0.1065,0.2602,0.1071,0.1052,True,VALIDADA,100.0,0,2026-06-17,sintetico_fase3_v3
U00148,economico_mochilero,Turista económico/mochilero,Medio,954,0.3558,4,0.5,Media,Alta,1.0,"naturaleza, cultura",1,1,0,0,0,0,0,0,0,Cálido,0,1,0,0,0,Académico,0,0,0,1,0,0,0.313,0.1071,0.1085,0.2772,0.1041,0.0901,True,VALIDADA,100.0,0,2026-06-17,sintetico_fase3_v3
U00149,aventurero,Turista aventurero,Bajo,248,0.0617,4,0.5,Media,Alta,1.0,"aventura, naturaleza",0,1,0,1,0,0,0,0,0,Frío,0,0,1,0,0,Vacaciones,1,0,0,0,0,0,0.1512,0.1279,0.1142,0.3846,0.1041,0.1181,True,VALIDADA,100.0,0,2026-06-17,sintetico_fase3_v3
U00150,economico_mochilero,Turista económico/mochilero,Bajo,236,0.0567,1,0.0,Corta,Media,0.5,"naturaleza, rural",0,1,0,0,0,1,0,0,0,Frío,0,0,1,0,0,Vacaciones,1,0,0,0,0,0,0.3043,0.1348,0.098,0.2808,0.0904,0.0917,True,VALIDADA,100.0,0,2026-06-17,sintetico_fase3_v3
U00151,cultural,Turista cultural,Bajo,228,0.0533,3,0.3333,Media,Baja,0.0,"cultura, urbano, naturaleza",1,1,0,0,1,0,0,0,0,Cálido,0,1,0,0,0,Vacaciones,1,0,0,0,0,0,0.1322,0.1219,0.1298,0.3621,0.108,0.146,True,VALIDADA,100.0,0,2026-06-17,sintetico_fase3_v3
U00152,familiar,Turista familiar,Medio,578,0.1992,3,0.3333,Media,Media,0.5,"cultura, naturaleza, relajacion, gastronomia, urbano",1,1,1,0,1,0,0,0,1,Templado,1,0,0,0,0,Vacaciones,1,0,0,0,0,0,0.1695,0.1065,0.1445,0.3099,0.1547,0.1149,True,VALIDADA,100.0,0,2026-06-17,sintetico_fase3_v3
