review_uid,destination,source,language_review,stars,publishedAtDate,text_clean,pool,atractivos,costos,seguridad,accesibilidad,limpieza,atencion_servicio,gastronomia,alojamiento
gm_4ca375175758419e,Ciudadela de Kuélap,Google Maps,es,4,2018-09-13T12:08:21.201Z,"Exelente, solo q las señoritas de boletería y recepción para subir al bus del teleférico nos quitaron el entusiasmo rapidamente, muy malomuradas. Casi fui un inmoral por no llevar el cambio justo del ticket y la otra solo por hacerle la consulta de la hora de mi ticket. De ahí todos muy amables.",A_representativo,ausente,ausente,ausente,ausente,ausente,ausente,ausente,ausente
gm_ddbd2e32d6fa91e2,Ciudadela de Kuélap,Google Maps,es,5,2018-03-29T23:52:25.666Z,"Conocer la Ciudadela de Kuelap no tiene pierde, para pasar una buena experiencia será importante contar con un buen guía turístico en nuestro caso fue (Sr. Manuel Abanto) nos tocó un día lluvioso y menos mal en la ciudad de Tingo ofrecen los ponchos a solo 5 soles, para llegar hasta la ciudadela la caminata es leve y accesible con espacios para descansar.",A_representativo,ausente,ausente,ausente,ausente,ausente,ausente,ausente,ausente
gm_1fc76c0fc421fd0a,Ciudadela de Kuélap,Google Maps,es,5,2019-01-22T20:44:40.635Z,"Es un sitio arqueológico increíble, tiene carteles explicativos en varios sitios que ya es mucho más que lo que tiene Machupicchu y su entrada es más accesible. Se puede llegar en teleférico desde el poblado Nuevo Tingo y de la estación hay que ascender caminando unos 45 minutos para llegar a las ruinas.",A_representativo,ausente,ausente,ausente,ausente,ausente,ausente,ausente,ausente
gm_c053f96155e8dc7e,Ciudadela de Kuélap,Google Maps,es,4,2018-11-20T02:36:27.184Z,Linda experiencia sino fuera x ser día sábado que x motivos de arreglo de las pistas no funciona hasta la 1 pm..nadie nos lo hizo saber tuvimos que subir una pendiente muy empinada para llegar a la zona 3 y poder ingresar...y solo bajamos x teleférico y no hicimos los 2 viajes...no me parece,A_representativo,ausente,ausente,ausente,ausente,ausente,ausente,ausente,ausente
gm_94d2603a724dc9ae,Ciudadela de Kuélap,Google Maps,es,5,2020-02-23T22:14:31.215Z,Una aventura llena de historia y asombro por tal magnífica edificación en la época de Piedra.,A_representativo,ausente,ausente,ausente,ausente,ausente,ausente,ausente,ausente
gm_2636cd432deba23f,Ciudadela de Kuélap,Google Maps,es,5,2019-09-30T16:14:31.978Z,"Este sitio arqueológico esta en un proceso de refacción , pero aún así la vista desde alli es espectacular, muy interesante la cultura que lo respalda",A_representativo,ausente,ausente,ausente,ausente,ausente,ausente,ausente,ausente
gm_e71a2b5f299dcedf,Ciudadela de Kuélap,Google Maps,en,2,2024-07-11T19:55:40.878Z,During one hour of walking inside the “fortaleza” were three guides. Just said please continue but do not explain anything . They preferred to stay sit down and not do the job or guides. Very bad for an attraction like this,A_representativo,ausente,ausente,ausente,ausente,ausente,ausente,ausente,ausente
gm_cf5c6ede47c27c04,Ciudadela de Kuélap,Google Maps,es,5,2021-11-21T11:41:32.413Z,"Impresionante, deben ir preparados físicamente porque para llegar hay que ascender aproximadamente 600 metros y para entrar hay una escalera empinada, pero vale la pena el esfuerzo.",A_representativo,ausente,ausente,ausente,ausente,ausente,ausente,ausente,ausente
gm_259c6427981264f7,Ciudadela de Kuélap,Google Maps,es,5,2021-07-30T11:48:56.377Z,"Se puede llegar en teleferico o en carro demoran 20 min y 1:30 horas aprox respectivamen, hace bastante frío, se puede subir a caballo o a pie que es una caminata de 25 min aprox tiene lugarea donde descansar, en la parte donde se contrata el caballo se puede comer algo hay de diversos precios y gustos, al llegar a la fortaleza se puede contratar un guia que seria lo recomendable por lo general se forma un grupo grande para que el precio por persona sea mas accesible nos cobraron unos 60 soles el servicio de guia a todo el grupo, recomiendo ir a primer turno porque no hay muchas personas y se tiene más libertad de sacar fotos, cosa a resaltar se debe respetar el sendero y que te pueden sacar de la fortaleza por un incumplimiento de normas (le pasó a una pareja que venia detras nuestro). En general una vista increible llena de historia y cultura.",A_representativo,ausente,ausente,ausente,ausente,ausente,ausente,ausente,ausente
gm_53fd06fab019d235,Ciudadela de Kuélap,Google Maps,es,5,2019-08-24T21:04:05.733Z,"Es un paseo de 2 horas aprox, primero debes tomar el funicular para llegar a donde venden los tickets y de ahí caminar 1 km hasta la Ciudadela. El camino está señalizado pero si deseas conocer algo más sobre los chachapoyas y sus costumbres puedes ir con un guía. La ruta para subir no es muy exigente pero si eres sedentario puede que te cueste un poco. Realmente vale la pena visitar Kuelap.",A_representativo,ausente,ausente,ausente,ausente,ausente,ausente,ausente,ausente
gm_59bac526257903ae,Ciudadela de Kuélap,Google Maps,en,5,2024-08-31T15:55:55.753Z,"What a beauty! Quiet and clean to wander around this magnificent city. The staff were very helpful, they even shared some coca leaves as we felt a bit dizzy up there 🥰 Support tourism around Chachapoyas, they need it and it is a place so rich in heritage! 👣If you have the time San Juan de Sonche has some amazing ruins (Restos Arqueológicos de CAMBOLÍN) and some pictographs (Pinturas Rupestres QUILLQUIKAKA). They also have some caves with old human remains and a beautiful waterfall, shame they don't get enough visitors. If you feel adventurous check my Google reviews for those 2 places on how to get there.",A_representativo,ausente,ausente,ausente,ausente,ausente,ausente,ausente,ausente
gm_aaaa785e382302cd,Ciudadela de Kuélap,Google Maps,en,1,2023-01-03T17:45:44.304Z,"Don’t bother. The site is closed and you can’t even walk along the base of the wall. You pretty much can get to a fence near where the entrance would have been. It sounds like it will be literally years at best before the site reopens. None of the guides or tour operators or people running the site want to admit that their ‘premiere site’ for northern Peru is closed to tourism for possibly a decade. I would vaguely guess they will need to build a roof over the entire structure at some point to keep stormwater from destabilizing the wall any further. Unless the want to tear sections of the wall down, put a drainage system behind the wall, and rebuild it with a modern support / drainage system behind the walls. Anyways this section of the country is fantastic, and you should totally visit it. But don’t pretend you are going to be able to walk around the top of Kuelap anytime this decade.",A_representativo,ausente,ausente,ausente,ausente,ausente,ausente,ausente,ausente
gm_0388d5b11aea241d,Ciudadela de Kuélap,Google Maps,es,5,2019-06-19T01:07:06.978Z,"La experiencia es algo impresionante, las telecabinas es una prueba de vértigo y adrenalina; con una vista de 360 grados. Kuelap ruinas es un lugar fabuloso y espectacular. Tomense el tiempo de mirar cada deyalle. Les recomiendo que busquen toda la información y vayan sin guía por el parque arqueológico. Porque los guías avanzan muy rapido. Totalmente recomendable",A_representativo,ausente,ausente,ausente,ausente,ausente,ausente,ausente,ausente
gm_dfe4148aa68b005b,Ciudadela de Kuélap,Google Maps,es,5,2019-01-06T04:27:13.938Z,"Una hermosa experiencia, les recomiendo que vayan con servicio de guía puesto que es muy importante conocer la historia de este centro arqueológico, los teleféricos son asombroso y la gente de la zona es muy gentil, recomendadazo!!!",A_representativo,ausente,ausente,ausente,ausente,ausente,ausente,ausente,ausente
gm_e300e7507345336d,Ciudadela de Kuélap,Google Maps,en,5,2025-06-07T01:44:52.797Z,"All I can say is wow. This site is amazing, the walk through the historical buildings is beautiful and the view is breathtaking. It isn't a huge sight and there is a 1.4km hike up hill to the actual site once you get off the cable cars but it's worth it (you could rent a horse if you wanted to). It's quite uneven so if mobility is an issue you might need to take care.",A_representativo,ausente,ausente,ausente,ausente,ausente,ausente,ausente,ausente
gm_067ac11895345a97,Ciudadela de Kuélap,Google Maps,en,5,2016-09-24T15:05:17.889Z,This place is a special place. Completely overrated. A must if you're in the area.,A_representativo,ausente,ausente,ausente,ausente,ausente,ausente,ausente,ausente
gm_4faa9b05eed20b41,Ciudadela de Kuélap,Google Maps,es,5,2018-11-19T13:19:47.664Z,Un lugar hermoso con una vista muy extraordinaria muy bello para pasar en familia y muy impresionante con una historia de nuestros antepasados .,A_representativo,ausente,ausente,ausente,ausente,ausente,ausente,ausente,ausente
gm_68b208fcd2febb68,Ciudadela de Kuélap,Google Maps,es,5,2019-01-21T23:59:18.518Z,"La ciudad sagrada me encanta, disfruté del lugar y de una muy grata compañía!!",A_representativo,ausente,ausente,ausente,ausente,ausente,ausente,ausente,ausente
gm_70a13da2bdcbf76a,Ciudadela de Kuélap,Google Maps,es,5,2018-09-30T21:19:30.446Z,Uno de los mejores lugares hermosos y llenos de misterio y energía mágica que visite.,A_representativo,ausente,ausente,ausente,ausente,ausente,ausente,ausente,ausente
gm_17ff32c64bc4f07e,Ciudadela de Kuélap,Google Maps,es,5,2025-06-02T00:46:03.314Z,"Llegar da escala de lo impresionante de este lugar, hoyv2025 llegar por caminos destrozados y pasar por pueblos con plazas bonitas y poco más para mi resulta el marco perfecto para lo grande que es Kuelap!",A_representativo,ausente,ausente,ausente,ausente,ausente,ausente,ausente,ausente
gm_5bb776a32b431a2c,Ciudadela de Kuélap,Google Maps,es,2,2019-07-30T16:26:28.004Z,"Es un complejo turístico arquitectónico de la cultura Chachapoyas, ubicado a más de 3000msnm, esta fortaleza posee tres entradas pero por motivos de restauración a julio 2019 solamente cuenta con un ingreso y otra de salida. Es recomendable viajar en temporada baja, por la cantidad de gente que concurre es un poco complicado poder tener la comodidad de tomarse una foto. Para acceder existen dos vías, la más utilizada es a través de las telecabinas cuyo precio es de S/20.40 por persona de 20min aproximado de viaje a las 300 metros sobre el suelo. Dato desde la estación anexo 2, hay que caminar 20min un acceso fácil desde mi punto de vista, no es necesario arrendar el servicio de caballo cuyo precio es de S/15.00. Existe puntos de comida y venta de souvenir, inclusive antes de ingresar a la fortaleza de precios baratos a comparación de la estación de las telecabinas.",A_representativo,ausente,ausente,ausente,ausente,ausente,ausente,ausente,ausente
gm_9e9c95ba4a6cb2e3,Ciudadela de Kuélap,Google Maps,en,5,2025-10-16T19:33:50.719Z,It's older then anything the Incas built and the sure it's massive. Best thing not crowded. Come up here rather than Cuzco you won't be disappointed,A_representativo,ausente,ausente,ausente,ausente,ausente,ausente,ausente,ausente
gm_fe852d8350f8157b,Ciudadela de Kuélap,Google Maps,es,5,2019-10-01T20:32:23.717Z,"Bellísimo lugar. Primero, la gran experiencia en el teleférico, son 20 minutos de viaje, puede asustar un poco la nubosidad y la subida, traten de distraerse disfruten el paisaje. Segundo. En cuanto llegas al Andén 2 son 20 - 30 minutos de caminata a la ciudad fortificada de Kuélap, los primeros minutos agotan, porque hay que subir bastante por la escalera. Finalmente Kuélap y sus paisajes simplemente bellos!! .",A_representativo,ausente,ausente,ausente,ausente,ausente,ausente,ausente,ausente
gm_b8f7d2f07be2e3a8,Ciudadela de Kuélap,Google Maps,es,5,2017-12-03T00:23:10.579Z,"Me encantó el contacto con la naturaleza, la historia y el misticismo de la zona, la vista es impresionante; treking agotador pero vale la pena",A_representativo,ausente,ausente,ausente,ausente,ausente,ausente,ausente,ausente
gm_0d43d31ac41c8fb5,Ciudadela de Kuélap,Google Maps,es,5,2025-02-24T01:34:48.696Z,"Impresionante vale la pena visitar y recorrer la ciudadela Kueplap. La empresa francesa de las telecabinas*poma* seria y segura, con personal altamente calificado",A_representativo,ausente,ausente,ausente,ausente,ausente,ausente,ausente,ausente
gm_844fe235cc18b7eb,Ciudadela de Kuélap,Google Maps,es,5,2022-12-11T20:51:57.511Z,"ES EXCELENTE, MARAVILLOSO PERO LAS AUTORIDADES DEBEN DE PONER MÁS AHÍNCO EN SU MANTENIMIENTO A LA CIUDAD DE LOS GUERRREROS DE LAS NUBES",A_representativo,ausente,ausente,ausente,ausente,ausente,ausente,ausente,ausente
gm_581270891393d4da,Ciudadela de Kuélap,Google Maps,es,5,2018-04-17T20:33:09.306Z,"Experiencia increible, el teleferico es muy bonito y te deja apreciar la belleza del paisaje. La caminata de subida a la fortaleza es suave pero tambien hay caballos.",A_representativo,ausente,ausente,ausente,ausente,ausente,ausente,ausente,ausente
gm_fe6e15b994ed746a,Ciudadela de Kuélap,Google Maps,es,5,2018-09-14T02:21:17.125Z,Ruinas arqueológicas muy bien organizadas para llegar en teleférico. Muy interesante y con un hermoso entorno,A_representativo,ausente,ausente,ausente,ausente,ausente,ausente,ausente,ausente
gm_5162f0df354aea73,Ciudadela de Kuélap,Google Maps,es,4,2021-01-31T16:42:47.520Z,Recomiendo hacer el recorrido con un guía para que pueda contarles la historia de la cultura Chachapoyas. Me tocó el Sr. Luis que vive dentro del complejo. También encontrarás dónde comer chicharrones y cecina. Y artesanía.,A_representativo,ausente,ausente,ausente,ausente,ausente,ausente,ausente,ausente
gm_af73bd7a019d7948,Ciudadela de Kuélap,Google Maps,es,5,2025-04-30T05:22:51.225Z,Es muy bonito todo la vivencia a uno va teniendo desde que uno llega al teleférico y todo lo demás maravilloso,A_representativo,ausente,ausente,ausente,ausente,ausente,ausente,ausente,ausente
gm_a9ac73da4da0b5c0,Ciudadela de Kuélap,Google Maps,es,4,2018-08-10T21:24:57.934Z,"Una joya arquitectónica de la cultura Chachapoyas. Puesta en valor recientemente y conjuntamente con el teleférico de Kuelap, son un excelente ejemplo de cómo la inversión convierte unas ruinas de gran valor histórico pero a veces olvidadas y sólo conocidas por unos pocos investigadores, estudiantes y aventureros, en un espacio cultural activo y que atrae a turistas nacionales y extranjeros convirtiendola en un polo de desarrollo.",A_representativo,ausente,ausente,ausente,ausente,ausente,ausente,ausente,ausente
gm_4c3e6113f8f07e79,Ciudadela de Kuélap,Google Maps,es,5,2018-12-21T00:58:13.102Z,"Me encantó el viaje. Desde el teleférico que está super hasta la llegada a las ruinas. Llueve así que hay que ir preparados. Se camina antes de llegar allá, es una caminata intensa aún con caballos, ya que ellos no te dejan en las mismas ruinas. Tener cuidado y obedecer las indicaciones de los guías. El tur me costó de solo esto, a 80 soles. Con armuerzo incluído y entradas.",A_representativo,ausente,ausente,ausente,ausente,ausente,ausente,ausente,ausente
